QID,glove,composes
Q245_C2,0.97596207655802,0.86192411645913
Q245_C3,0.896016287361074,0.661820281575748
Q245_C4,0.963482719304654,0.774424842371343
Q246_C1,0.963271107615822,0.81120997690781
Q246_C2,0.858740021074908,0.411066562132814
Q246_C3,0.921130769855156,0.688759562649024
Q246_C4,0.93119046130453,0.723518934859505
Q247_C1,0.491029469301423,0.263741933162941
Q248_C1,0.82553479564557,0.427897019748035
Q249_C1,0.91747153230316,0.656947926097275
Q249_C2,0.972531336877524,0.845163572777889
Q249_C3,0.971091008282753,0.803099295090063
Q249_C4,0.985329830501466,0.911682758821515
Q249_C5,0.977191650186036,0.878048989091746
Q249_C6,0.981702766332155,0.904275492856765
Q250_C1,0.949608864276507,0.789646565399233
Q250_C2,0.956164416155256,0.769531143345613
Q250_C3,0.949354121146028,0.736705386718245
Q251_C1,0.979396229655758,0.860634823832494
Q251_C2,0.980377502002902,0.878067933161016
Q251_C3,0.971238696784797,0.810094366869104
Q251_C4,0.973717642831385,0.832358935790096
Q251_C5,0.930933514955921,0.680393154698716
Q251_C6,0.973968993150318,0.82355281497963
Q252_C1,0.948116853348922,0.733240370923107
Q252_C2,0.905529522512333,0.653375294228859
Q253_C1,0.940446999038775,0.705473521399853
Q253_C2,0.931618773037574,0.836207645385189
Q253_C3,0.772127526897929,0.414402569328418
Q253_C4,0.94605151676164,0.709838566228928
Q254_C1,0.667132035742812,0.322111035605675
Q255_C1,0.954197041336971,0.736253635361386
Q255_C2,0.949102848622399,0.787479628781316
Q256_C1,0.942725510149838,0.725190089293946
Q256_C2,0.965049774210705,0.837428436817662
Q256_C3,0.958907797825805,0.779825750304067
Q256_C4,0.85246443550769,0.517887594622148
Q257_C1,0.914081166247754,0.698940520119419
Q257_C2,0.923035057877239,0.694656781798092
Q257_C3,0.843237100508056,0.442064604251229
Q257_C4,0.91640631521754,0.72974293829206
Q258_C1,0.964371501369227,0.824861684224726
Q258_C2,0.666432339845834,0.513905002029371
Q258_C3,0.956913321434896,0.825626552975601
Q258_C4,0.937673764992111,0.765899745021193
Q258_C5,0.959700739075646,0.845198580338329
Q259_C1,0.898715504533079,0.500262371120607
Q259_C2,0.961505736462582,0.741207184621022
Q259_C3,0.896020055983967,0.513725215742194
Q259_C4,0.969724346744405,0.838892909859556
Q259_C5,0.973773894341717,0.830227038605576
Q260_C1,0.957104625412587,0.798342660700163
Q261_C1,0.955503195121858,0.738500683224299
Q261_C2,0.971542489158901,0.835947174799529
Q261_C3,0.921620193091279,0.589021459242727
Q261_C4,0.945612907531593,0.677782565270415
Q262_C1,0.742300440203437,0.444956929746833
Q263_C1,0.982223891970653,0.901005904024214
Q264_C1,0.936987000997751,0.709334908613398
Q264_C2,0.951811163643909,0.736070320194419
Q264_C3,0.955196433972953,0.80444124146749
Q264_C4,0.955951236694982,0.769563083776185
Q264_C5,0.942926783103357,0.686710594344532
Q264_C6,0.968713381313129,0.824226381928687
Q265_C1,0.95063768026737,0.757270154323009
Q265_C2,0.979977678923859,0.904475470099692
Q265_C3,0.967752866663926,0.850105886121019
Q265_C4,0.980559556934597,0.898534288528041
Q266_C1,0.961348386255366,0.78024039703216
Q266_C2,0.975571848677919,0.860584748400281
Q266_C3,0.977593609433135,0.857847540119428
Q266_C4,0.978838414244335,0.884886533858121
Q267_C1,0,0
Q267_C2,0.971808960426237,0.830437890908447
Q267_C3,0.95911503321922,0.723007195147811
Q268_C1,0.87106882525517,0.590787094463162
Q268_C2,0.625721755928338,0.386506469912422
Q268_C3,0.969044266983594,0.854086646062979
Q268_C4,0.952497743106246,0.767712718515827
Q268_C5,0.932683772978053,0.655638521565266
Q269_C1,0.984381707463432,0.9088334935854
Q269_C2,0.991086711681985,0.937293402253296
Q269_C3,0.944633971346754,0.729543745510321
Q269_C4,0.987322501836354,0.92440977989266
Q269_C5,0.966955001852176,0.81127348047102
Q269_C6,0.953939315049629,0.751300666819665
Q269_C7,0.952420089799135,0.776817107618979
Q269_C8,0.981931200811122,0.892284936962605
Q269_C9,0.974537586344006,0.840491386987468
Q269_C10,0.982981358472224,0.899415896985029
Q270_C1,0.943607938088693,0.741768823193626
Q270_C2,0.967379825875364,0.831044311454457
Q270_C3,0.872271131918208,0.521450249713005
Q270_C4,0.964487682522998,0.831504579963117
Q270_C5,0.935713699654633,0.736130780855129
Q271_C1,0.957516829183554,0.745363424900358
Q271_C2,0.955726309330149,0.763803008739421
Q271_C3,0.951366311529867,0.749893365896128
Q271_C4,0.984982875557014,0.917662233725614
Q272_C1,0.926079523830567,0.743481003747661
Q273_C1,0.983584680487039,0.873531182350349
Q273_C2,0.973054071190852,0.845521454535619
Q273_C3,0.950238349070765,0.783375990476618
Q273_C4,0.990695754055335,0.933756298039673
Q273_C5,0.975904995132751,0.879305200509821
Q273_C6,0.989290370930395,0.929277311778522
Q274_C1,0.986744870946946,0.907066987037218
Q275_C1,0.932403831797807,0.666479465584443
Q275_C2,0.93726405340611,0.67373009595563
Q275_C3,0.928696613510618,0.669045000559148
Q275_C4,0.942280490175698,0.673211296233948
Q275_C5,0.950470925937261,0.623581490964486
Q275_C6,0.580879864839938,0.36018073685189
Q275_C7,0.868365944169303,0.566591697642417
Q276_C1,0.962225628384873,0.785566031352352
Q276_C2,0.953468627513884,0.773119602223401
Q276_C3,0.927792576954762,0.657668732223392
Q276_C4,0.940542951618105,0.75032911349579
Q276_C5,0.945966702795433,0.745499297015562
Q277_C1,0.910998663798361,0.760581374820977
Q277_C2,0.876503336993144,0.616567692553352
Q277_C3,0.981740752810927,0.875652794632012
Q277_C4,0.986034797617562,0.923918178464381
Q277_C5,0.877033863030663,0.673080303944399
Q277_C6,0.73952100953847,0.366131448092222
Q278_C1,0.945432727745608,0.757789230000271
Q278_C2,0.966191983347671,0.794844710177031
Q278_C3,0.941112032147975,0.722849250634604
Q278_C4,0.904424290010099,0.752342136787249
Q279_C1,0.915657321817092,0.773156220277718
Q279_C2,0.873938066051301,0.640609794202558
Q279_C3,0.853518292629842,0.587546802999959
Q279_C4,0.910428338833126,0.733476563561089
Q279_C5,0.906283046017469,0.721769816766214
Q279_C6,0.883006603423085,0.710658631388008
Q279_C7,0.828300030551545,0.521948745060237
Q279_C8,0.907402598817434,0.747965527587019
Q279_C9,0.871336799917144,0.640337227627812
Q279_C10,0.881863550602418,0.632227098764311
Q279_C11,0.850801410939787,0.497467107831194
Q279_C12,0.883046318445293,0.545294143743333
Q280_C1,0.806033736556351,0.520526832176917
Q280_C2,0.863709428939368,0.630787214333385
Q280_C3,0.852081967251958,0.668673476889145
Q280_C4,0.736246436871213,0.373353774644865
Q280_C5,0.753677358071753,0.419861976180418
Q280_C6,0.81140242725298,0.560616851841911
Q280_C7,0.890449283956546,0.769185278060256
Q280_C8,0.853430482879848,0.680836268418282
Q281_C1,0.828659952043337,0.607501508916938
Q282_C1,0.906203540011206,0.63078139178219
Q282_C2,0.897058818738052,0.60421082283987
Q282_C3,0.912195271009155,0.66143813526114
Q282_C4,0.901462443302387,0.593600954860947
Q282_C5,0.935161125903062,0.745006501680925
Q282_C6,0.916156935645336,0.624300283774612
Q283_C1,0.934210080624026,0.741236103886653
Q283_C2,0.951618791374828,0.79940041233233
Q283_C3,0.975785062137981,0.878995862710244
Q283_C4,0.944048425994953,0.784118005699604
Q283_C5,0.830524216198997,0.646971185743658
Q283_C6,0.908084283190701,0.711796240873169
Q283_C7,0.961289913881467,0.877593412330662
Q283_C8,0.960125643614598,0.826319934040682
Q283_C9,0.938116954195265,0.748576321901158
Q283_C10,0.969750819911319,0.856318763480601
Q283_C11,0.953367925437614,0.789728095558618
Q283_C12,0.907378390596068,0.67368570600629
Q283_C13,0.950621760459745,0.817162876511643
Q283_C14,0.88864077348622,0.591887104366528
Q283_C15,0.925804375302319,0.747508973775502
Q284_C1,0.934906236158731,0.734158506160411
Q285_C1,0.869994574229971,0.549135133244957
Q285_C2,0.877105774584705,0.500766880406426
Q286_C1,0.935055467524882,0.681234807925025
Q286_C2,0.932082895325292,0.729826277326033
Q286_C3,0.965017710140924,0.803907006540595
Q286_C4,0,0
Q286_C5,0.95688466465035,0.73293098113808
Q287_C1,0.533182318097902,0.661137154885046
Q287_C2,0.886695906272583,0.474204578177071
Q287_C3,0.925339801857991,0.70233217807311
Q287_C4,0.929994994714072,0.741410319536596
Q288_C1,0.968938071651008,0.823254347205363
Q289_C1,0.872559885066475,0.706910444250079
Q290_C1,0.956072255383017,0.845553725099035
Q290_C2,0.973006613636758,0.863940284339357
Q290_C3,0.970908650873329,0.825734675541091
Q290_C4,0.944609196941811,0.735698643194786
Q290_C5,0.925980746083574,0.725582206304582
Q290_C6,0.971852817623633,0.825579406415916
Q291_C1,0.887872938743392,0.673624292741417
Q291_C2,0.952226836665717,0.80634789324681
Q291_C3,0.903472048761261,0.679412454672482
Q291_C4,0.989622843214635,0.924867696672447
Q291_C5,0.444486444425922,0.255630934502332
Q292_C1,0.903028239169666,0.649940020081477
Q292_C2,0.940288927000562,0.775746872875909
Q292_C3,0.95560831926837,0.826442007463689
Q292_C4,0.948442174546719,0.770590038794384
Q292_C5,0.923634460161865,0.676207829319722
Q292_C6,0,0
Q292_C7,0.735889306023276,0.291989141549927
Q293_C1,0.920437806298199,0.60870494267649
Q293_C2,0.936356490872253,0.756307620517985
Q293_C3,0.922986562533273,0.724217577801717
Q293_C4,0.927074313187191,0.754237720738358
Q293_C5,0.958426278053514,0.816596116441484
Q293_C6,0.9392677626006,0.750239041323931
Q294_C1,0.927241614579583,0.720935592609866
Q294_C2,0.909141857170174,0.635059966427537
Q294_C3,0.923992338451287,0.684031628902724
Q294_C4,0.936151912223208,0.74643538616417
Q294_C5,0.660921646247452,0.592987865032245
Q294_C6,0.899772649522796,0.585596006632206
Q294_C7,0.604407616404294,0.19531222653509
Q294_C8,0.853249902226151,0.505401036119406
Q294_C9,0.850988476235493,0.444092431476213
Q294_C10,0.92817664319391,0.661571947442591
Q294_C11,0.92286977669477,0.68149805290423
Q294_C12,0.910045528605634,0.623630334025143
Q294_C13,0.926520755491544,0.686560195431763
Q294_C14,0.576395808375599,0.182277781207801
Q295_C1,0.882246624524545,0.504550370725653
Q295_C2,0.903387464433986,0.543827295091449
Q295_C3,0.845858539348498,0.446463940086768
Q296_C1,0.976055521374796,0.849527982329304
Q296_C2,0.976055521374796,0.849527982329304
Q296_C3,0.988156764290798,0.921032136026534
Q296_C4,0.971019390449248,0.883126995385732
Q296_C5,0.976746066136583,0.855536073157261
Q296_C6,0.980865762158458,0.884944531331162
Q296_C7,0.988830563789635,0.930539115347388
Q296_C8,0.9858358012677,0.895043152728967
Q296_C9,0.969197649890621,0.863850418280032
Q296_C10,0.984919760761212,0.915095561655978
Q296_C11,0.976817136181794,0.874090806282372
Q297_C1,0.563480039354559,0.148643326451761
Q298_C1,0.481425947611833,0.197528369980003
Q299_C1,0.966130187312481,0.814914123050959
Q299_C2,0.919033604293988,0.570488101819323
Q299_C3,0.939297818881873,0.73244360793323
Q299_C4,0.965530427170203,0.810466356457933
Q300_C1,0.853344686615097,0.736091432340473
Q300_C2,0.972140453375317,0.908462520811065
Q300_C3,0.936300445759652,0.74632832791811
Q300_C4,0.951830603838093,0.798311015720319
Q301_C1,0.930817783400207,0.676076508196017
Q301_C2,0.922156020397803,0.685190999972791
Q301_C3,0.895216821163524,0.570861821190625
Q301_C4,0.952208989185415,0.742978344652872
Q301_C5,0.958571959443326,0.800631999872028
Q302_C1,0.870417774517319,0.36560637857275
Q302_C2,0.163699756474396,0.115412032388587
Q302_C3,0.877547348215579,0.483790146594123
Q302_C4,0.884421296284237,0.522420744022989
Q302_C5,0.928466375849176,0.688996307834167
Q302_C6,0.793051570916674,0.348028998501304
Q302_C7,0.907374206606505,0.520281702398293
Q302_C8,0.887566666052136,0.690975725841485
Q302_C9,0.960190421568414,0.795880572058698
Q302_C10,0.945282312578325,0.757126227159494
Q302_C11,0.940464038041602,0.720149604464918
Q303_C1,0.889591325640107,0.55164515761176
Q303_C2,0.966111188931758,0.835041255890188
Q304_C1,0.870461342823356,0.537918210495388
Q305_C1,0.862009467548001,0.518484826930512
Q305_C2,0.919260364389509,0.722889746587112
Q305_C3,0.933681223454785,0.716998960463454
Q305_C4,0.876269179624473,0.478376587622183
Q306_C1,0.979290591554032,0.898043475230283
Q306_C2,0.925606030332053,0.730981960303621
Q306_C3,0.931673039942265,0.751897433712704
Q306_C4,0.947534381845276,0.787469543988326
Q307_C1,0.951339069214505,0.813461492345824
Q307_C2,0.857415824600294,0.446668519848516
Q307_C3,0.728956501970248,0.606893395514221
Q307_C4,0.951431869196,0.835180102080467
Q307_C5,0.84506741735716,0.424642948085943
Q307_C6,0.865182829703968,0.569180352551199
Q307_C7,0.82741844944766,0.483153791314557
Q307_C8,0.82741844944766,0.483153791314557
Q307_C9,0.756897172487403,0.367405442677359
Q308_C1,0.968619609246778,0.788384998137879
Q308_C2,0.972786822129509,0.8237702452925
Q308_C3,0.974153479055394,0.802733093914021
Q308_C4,0.948464297082006,0.740117632957912
Q308_C5,0.964779770341437,0.762460404061314
Q309_C1,0.935606502328696,0.641979428984621
Q309_C2,0.972961306806929,0.866954490332399
Q309_C3,0.977247405458244,0.860988207657537
Q309_C4,0.97040369048145,0.821942523870364
Q309_C5,0.973345451545197,0.844178172521697
Q309_C6,0.972392615041038,0.820303992835347
Q309_C7,0.94295172854988,0.815991276785768
Q309_C8,0.974202605593186,0.873760716061424
Q310_C1,0.980241622840859,0.875021474204879
Q310_C2,0.957611395548358,0.772281984510525
Q311_C1,0.975296170217694,0.852626990671281
Q311_C2,0.906604302942517,0.571340043230216
Q311_C3,0.974357714924014,0.876296257718707
Q312_C1,0.936083969949008,0.716951032216256
Q313_C1,0.979493668175582,0.874176178192532
Q313_C2,0.92821878646823,0.633996396624594
Q313_C3,0.885223689034424,0.613670336271808
Q314_C1,0.967590134289095,0.847122731771466
Q314_C2,0.961938421974496,0.811362450664292
Q314_C3,0.965341190446067,0.827743008054533
Q314_C4,0.966065138547413,0.814012184964333
Q314_C5,0.951593141581972,0.742670858164429
Q315_C1,0.966214878971622,0.785537112663157
Q315_C2,0.967042614577447,0.799249235311292
Q315_C3,0.978181441828576,0.882388967370493
Q315_C4,0.976184134780595,0.836809529119448
Q316_C1,0.924092795175871,0.688595486877441
Q316_C2,0.856609275888351,0.56969029974912
Q316_C3,0.837957445372267,0.542298115015735
Q316_C4,0.831504030433387,0.444498274575765
Q316_C5,0.933080018388385,0.702336464181733
Q316_C6,0.960886989594946,0.850162924071997
Q316_C7,0.932720395407326,0.665549198505238
Q316_C8,0.916020916393177,0.607241027095176
Q316_C9,0.919404178775797,0.664981189894813
Q317_C1,0.951967055948353,0.725669412946816
Q317_C2,0.978364351488517,0.882086591055996
Q317_C3,-0.133234669435799,0
Q318_C1,0.829892016406391,0.50186740527555
Q318_C2,0.836196678496998,0.46500528933413
Q318_C3,0.853935827831334,0.594153732739778
Q318_C4,0.742010362414641,0.417715507519161
Q318_C5,0.877497661897712,0.624537613761534
Q318_C6,0.855200395315193,0.606902057445276
Q318_C7,0.854977445079852,0.550665233208535
Q318_C8,0.855662975407572,0.604046998016169
Q318_C9,0.759364482521222,0.497225708853719
Q318_C10,0.872578121127121,0.664315193873701
Q319_C1,0.923547928369158,0.703156559823314
Q319_C2,0.923547928369158,0.703156559823314
Q320_C1,0.881064225910866,0.645930318635324
Q320_C2,0.902862372022612,0.639468843247735
Q320_C3,0.917807291737438,0.666105363015711
Q321_C1,0.916967943267523,0.654786946133283
Q321_C2,0.934409116697421,0.782014614249319
Q321_C3,0.932956359089307,0.737410364721586
Q322_C1,0.950090565826933,0.732942706359273
Q322_C2,0.969851274256437,0.823512192452695
Q322_C3,0.939398720131229,0.712579164181766
Q323_C1,0.907184424878215,0.569148653181842
Q323_C2,0.949192296727533,0.806113393696422
Q324_C1,0.936860924700011,0.720602554915024
Q324_C2,0,0
Q324_C3,0.877973039225928,0.575042824094575
Q324_C4,0.750036307296267,0.495124917830746
Q324_C5,0.954013429914469,0.772490099435271
Q324_C6,0.951977251650579,0.722378680599864
Q324_C7,0.977032674226593,0.856867278720031
Q324_C8,0.971432399075649,0.815483304942664
Q324_C9,0.938300482214154,0.711024648516058
Q324_C10,0.941054432348681,0.736823163523661
Q324_C11,0.952941124512664,0.747227153498795
Q324_C12,0.87975656250685,0.512933976479359
Q324_C13,0.865017949725972,0.509984303982237
Q324_C14,0.883606459389894,0.457432179114131
Q324_C15,0.927854913834637,0.679245447981776
Q324_C16,0.96713688846251,0.779647015019871
Q325_C1,0.896388902954923,0.601860124056119
Q325_C2,0.793034636319047,0.245169826716221
Q325_C3,0,0
Q326_C1,0.968942513916702,0.849144472450189
Q326_C2,0.961687061970489,0.820649299719801
Q326_C3,0.978089160080864,0.870668134889332
Q326_C4,0.979311108206163,0.885939184046222
Q326_C5,0.951581304283228,0.767103433113179
Q326_C6,0.945575400762172,0.784782744683443
Q327_C1,0.966878229153884,0.800622411007626
Q327_C2,0.945146027667275,0.708626930332864
Q327_C3,0.913029395161426,0.649645833232005
Q327_C4,0.965188660517956,0.835384531177177
Q328_C1,0.963624450925538,0.791488788336779
Q328_C2,0.918281897870219,0.628159317164332
Q328_C3,0.867678354521919,0.698868258871341
Q328_C4,0.915491595671078,0.639578147425835
Q328_C5,0.942305795345749,0.713198992591232
Q329_C1,0.950016021073808,0.736865723450723
Q329_C2,0.94864103339144,0.73401102546465
Q329_C3,0.90159965738346,0.589930913465539
Q330_C1,0.958718154410283,0.759434940356702
Q330_C2,0.964022056571975,0.80159109741381
Q330_C3,0.972773911695432,0.837948324717851
Q330_C4,0.936941819612646,0.735414248518039
Q330_C5,0.950134369053864,0.703198917504887
Q330_C6,0.968310442576026,0.799702020117167
Q331_C1,0.913209228217332,0.670035874594132
Q331_C2,0.914889547171103,0.763126550593805
Q331_C3,0.915040358171891,0.694903269563954
Q331_C4,0.918946450328204,0.770155328002792
Q331_C5,0.894454032147739,0.660603144620747
Q331_C6,0.911777504776527,0.704732313087999
Q332_C1,0.968114863421439,0.842293635611372
Q333_C1,0.752619732883925,0.650596289857525
Q333_C2,0.967621992842843,0.801286202166154
Q333_C3,0,0
Q333_C4,0.891476494315985,0.688508759335574
Q333_C5,0.874713361343431,0.646100431065007
Q334_C1,0.969955052211008,0.850669302750333
Q334_C2,0.907353393490664,0.68737815424404
Q334_C3,0.835557173154309,0.587820592668992
Q334_C4,0.900182812722977,0.575794510502186
Q335_C1,0.988501798825401,0.931186102919585
Q335_C2,0,0
Q335_C3,0.974080636037568,0.848683591615016
Q335_C4,0.98424793549242,0.900966606658681
Q335_C5,0.982140326032853,0.907516577040822
Q335_C6,0.960377879712073,0.833193233597588
Q336_C1,-0.122922518604934,0
Q336_C2,0.975993522979039,0.872794337461884
Q337_C1,0.967271891543362,0.811935610678146
Q337_C2,0.964049317079677,0.792865678972336
Q337_C3,0.958198935538113,0.764643812200042
Q337_C4,0.968582633482147,0.829038027254698
Q337_C5,0.968256794300365,0.818452475851447
Q337_C6,0.952463333671041,0.799017940210203
Q337_C7,0.968122208956911,0.819818367285401
Q337_C8,0.959920471504676,0.797138286007309
Q337_C9,0.969961203169867,0.828012578850487
Q338_C1,0.835680019451846,0.527010245282201
Q339_C1,0.962509932723045,0.815768167235057
Q339_C2,0.900591998311868,0.682116674987843
Q339_C3,0.944545320587147,0.661164980326454
Q339_C4,0.976137679715749,0.855837153456519
Q339_C5,0.957509813031814,0.747714972205485
Q339_C6,0.973247096743047,0.89335812410834
Q339_C7,0.972974298517342,0.857575542479336
Q339_C8,0.956888358886533,0.751150693922023
Q339_C9,0.910423245045527,0.502816047164015
Q339_C10,0.967995510038998,0.84089046130664
Q339_C11,0.974750233652603,0.871585654758971
Q339_C12,0.891122089315126,0.671039268144181
Q339_C13,0.954919911813665,0.818837723116762
Q339_C14,0.965797124410752,0.795432346285313
Q339_C15,0.965471982082298,0.823199454319834
Q339_C16,0.92009525633617,0.69981570311404
Q339_C17,0.96735220779039,0.845397921494771
Q339_C18,0.973020130145041,0.853426886674987
Q339_C19,0.913731824226555,0.671041815169956
Q339_C20,0.973254850712532,0.868890486767347
Q339_C21,0.94285601652579,0.82361667251933
Q339_C22,0.970749434848333,0.87300270049623
Q339_C23,0.967264182664967,0.792786816822591
Q339_C24,0.955735944563681,0.749001680389573
Q339_C25,0.951644779895428,0.838775855877609
Q339_C26,0.953960250976819,0.810006281294729
Q339_C27,0.979523026125792,0.905180360269306
Q339_C28,0.977525811093788,0.899247345021313
Q339_C29,0.956764280228099,0.768470715833403
Q339_C30,0.912836948676697,0.61107780635618
Q339_C31,0.96328219054484,0.830830143679341
Q339_C32,0.9754851953147,0.881137048823844
Q339_C33,0.979637558655905,0.885216043902801
Q339_C34,0.967944624110023,0.855283472205686
Q340_C1,0.934716525211965,0.743088420223255
Q340_C2,0.914746871299401,0.667830935164923
Q340_C3,0.963033370642588,0.790033623714013
Q341_C1,0.655391537065192,0.33092490709015
Q341_C2,0.925333394492005,0.670824669492477
Q341_C3,0.732323991068125,0.509818636857266
Q342_C1,0.975178130596057,0.855621608319931
Q342_C2,0.968115474561094,0.82129917691158
Q342_C3,0.911968546330674,0.601385119875396
Q342_C4,0.957372937124757,0.783470234949144
Q342_C5,0.967491075377738,0.809066182243933
Q343_C1,0.952152549614125,0.799491598803598
Q344_C1,0.909148744879285,0.613462769110178
Q344_C2,0.930762971081008,0.705241627812536
Q344_C3,0.909055374881691,0.638510195118653
Q344_C4,0.722902195926135,0.482196373180509
Q345_C1,0.939999977549408,0.728969510711857
Q345_C2,0.97612962118519,0.87309121877975
Q345_C3,0.961677783966715,0.79397593927506
Q345_C4,0.965668001546794,0.808534608057254
Q346_C1,0.969556113447386,0.838902139340143
Q346_C2,0.971295050599177,0.850949603117941
Q346_C3,0.829189006201795,0.636437291922651
Q346_C4,0.979375896564185,0.8797127781991
Q346_C5,0.977034803524544,0.881928266282056
Q346_C6,0.965966684352784,0.847398129626052
Q347_C1,0.988972314404088,0.907472143164484
Q347_C2,0.966383216550412,0.800593046696365
Q347_C3,0.966014158612079,0.752063456641904
Q347_C4,0.875219289950738,0.671677796540421
Q348_C1,0.974903712967114,0.827472955025185
Q348_C2,0.972391389563944,0.868517164829588
Q348_C3,0.990389927817781,0.933602664891104
Q348_C4,0.920028682736776,0.550962208700587
Q348_C5,0.944102903975083,0.589772215169604
Q349_C1,0.957582521672605,0.816293708308573
Q349_C2,0.830046107703802,0.398322295940746
Q349_C3,0.957233542340408,0.714113183825617
Q349_C4,0.880695718362957,0.634764765501737
Q349_C5,0.931615072077501,0.654406082717912
Q350_C1,0.974600947312438,0.868117281773986
Q350_C2,0.95573596896506,0.759865052943604
Q350_C3,0.976168287416921,0.85191920202968
Q351_C1,0.316467872010086,0.299539162779328
Q352_C1,0.879793569323269,0.684117129805823
Q352_C2,0.943298062004816,0.776084315612171
Q352_C3,0.965787665348982,0.843092916312204
Q352_C4,0.85271365056505,0.566119764688084
Q352_C5,0.979215743189338,0.894452554587837
Q352_C6,0.777550023926821,0.783349269628563
Q352_C7,0.909035672044268,0.693330360545944
Q352_C8,0.951947913190356,0.733592748997539
Q352_C9,0.976679470986388,0.870021905900279
Q352_C10,0.984926175839887,0.900695447663506
Q352_C11,0.919269936647332,0.696861813146805
Q352_C12,0.977573608854507,0.853921516388187
Q352_C13,0.962541876453307,0.796829295339204
Q352_C14,0.980869544365845,0.885851308800714
Q352_C15,0.958961956326839,0.811460845940445
Q352_C16,0.954857511748412,0.775111404097289
Q352_C17,0.965715168099355,0.803823530363017
Q352_C18,0.92264289721306,0.643063335348862
Q352_C19,0.958076036395325,0.796301115109242
Q352_C20,0.936275254877376,0.646444735434093
Q352_C21,0.7286906011094,0.374747730507473
Q352_C22,0.916708160695059,0.752409529152553
Q352_C23,0.802541852311495,0.380983254877504
Q352_C24,0.908448266961454,0.600283515456257
Q353_C1,0.848781851839996,0.423604341571274
Q353_C2,0.951291447360166,0.743696793881361
Q354_C1,0.869575762783241,0.642232144167667
Q354_C2,0.904347433765216,0.687209222384799
Q354_C3,0.894022450099573,0.634540056824229
Q354_C4,0.897462205877319,0.68846558417233
Q354_C5,0.889626034247571,0.679607412356691
Q355_C1,0.973653638023941,0.844978502061804
Q355_C2,0.927875084436811,0.698149227040478
Q355_C3,0.959660432006359,0.797967447739906
Q355_C4,0.916730160564719,0.691542611926297
Q355_C5,0.961422243158123,0.803445361181473
Q355_C6,0.98342277012151,0.917962257433895
Q355_C7,0.987494808622784,0.921999893398777
Q355_C8,0.61969176529712,0.704748254334367
Q355_C9,0.979403494281902,0.869311402654115
Q355_C10,0.979528587977998,0.861008920218932
Q355_C11,0.979403494281902,0.869311402654115
Q356_C1,0.959377001245234,0.776119281811676
Q356_C2,0.90975392987039,0.666041784574582
Q356_C3,0.964455014905857,0.800613448793149
Q356_C4,0.91727245064415,0.681623453930785
Q356_C5,0.942425022940473,0.658634699877804
Q356_C6,0.955362913972339,0.732867707996897
Q356_C7,0.949216947967328,0.690173367386573
Q356_C8,0.977472282587404,0.847071897527038
Q356_C9,0.958480151717545,0.826057943844517
Q357_C1,0.9699903423994,0.765224346729963
Q357_C2,0.982564953500805,0.904496006568179
Q357_C3,0.986543728423814,0.91595538256789
Q357_C4,0.982161028745096,0.873866947110535
Q358_C1,0.915760151347638,0.651712272904063
Q358_C2,0.895284984700527,0.565948163794001
Q358_C3,0.91733555364486,0.664923384989347
Q358_C4,0.927780144402669,0.733246369217841
Q358_C5,0.839852770187293,0.546013994294135
Q358_C6,0.903282863108231,0.570225585456033
Q358_C7,0.868323379214903,0.61071076921841
Q358_C8,0.90714859771042,0.638440430670799
Q358_C9,0.924770787094321,0.682247110293909
Q358_C10,0.88265603190847,0.52633846263981
Q359_C1,0.886133783932739,0.583230748147885
Q359_C2,0.93736924854746,0.726235087258443
Q359_C3,0.71362524976132,0.280560785671559
Q359_C4,0.939426511255884,0.730017574583981
Q359_C5,0.894237389736118,0.518402005115224
Q359_C6,0,0
Q360_C1,0.908338014230424,0.600163410205887
Q360_C2,0.91446273078208,0.631268005291868
Q360_C3,0.889910290388628,0.544506493442441
Q360_C4,0.90927130420146,0.609349804436135
Q360_C5,0.944314231791516,0.73127855721096
Q360_C6,0.957572041991885,0.777898752875959
Q361_C1,0.951065276004947,0.733464044534047
Q361_C2,0.951928024592367,0.770015536651086
Q361_C3,0.962193185264522,0.758455475139205
Q361_C4,0.977966479770807,0.878634639994864
Q361_C5,0.953140238443811,0.714998174182995
Q362_C1,0.862812720089653,0.581192204621214
Q362_C2,0,0
Q362_C3,0.870748943380204,0.513891667186956
Q362_C4,0.831910834888464,0.535479871643876
Q362_C5,0.826274121927179,0.566897686918492
Q362_C6,0.575949847997014,0.2689247234599
Q362_C7,0.83657281698197,0.458382651795467
Q362_C8,0.914206265903667,0.632271015907331
Q362_C9,0.922425880963883,0.672533705215549
Q362_C10,0.910921827215324,0.605620833807807
Q362_C11,0.905233410382272,0.591140419838812
Q362_C12,0.89227345187037,0.52449961431234
Q362_C13,0.898162532113909,0.538185634031386
Q362_C14,0.910165460681783,0.600436127937175
Q362_C15,0.932196003028386,0.73062152546151
Q362_C16,0.871944270294951,0.587752324069176
Q362_C17,0.931370407285563,0.711054979233025
Q362_C18,0.90661117401134,0.655336790832595
Q362_C19,0.905658550520793,0.624172864289649
Q362_C20,0.909316100652984,0.580180179356048
Q362_C21,0.920908369560502,0.610500633782567
Q362_C22,0.910682058697376,0.661143132990956
Q362_C23,0.875020790093886,0.573040857351288
Q363_C1,0.892017208199173,0.571193583750789
Q363_C2,0.980838711274494,0.897345983677135
Q363_C3,0.972141115205451,0.861182635114463
Q363_C4,0.971326484658268,0.838647265821244
