qid,cgold,cgold_yn,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
Q856_C3,Bad,Not Applicable,0.05263157894736842,0.0,0.0,0.5,0.0,0.6,0.10465116279069764,0.9,0.06976744186046513,0.7976190476190477,0.8666666666666667,0.3682298471593294,0.7976190476190477
Q856_C4,Good,Not Applicable,0.038461538461538464,0.0,0.0,0.5,0.0,0.6,0.0786026200873362,0.9,0.05240174672489084,0.8166666666666667,0.7666666666666666,0.22360679774997896,0.8166666666666667
Q857_C1,Good,Not Applicable,0.04,0.0,0.0,0.0625,0.0,0.11,0.3125,0.25,0.0625,0.629781003310415,0.6323529411764706,0.07905694150420949,0.629781003310415
Q857_C2,Bad,Not Applicable,0.6666666666666666,0.625,0.6086956521739131,1.0,1.0,1.0,0.7662835249042146,1.0,0.7662835249042146,1.0,1.0,0.8179128813519698,1.0
Q857_C3,Dialogue,Not Applicable,0.022727272727272728,0.0,0.0,0.0625,0.0,0.23,0.28658536585365857,0.47,0.04268292682926833,0.6677574059927001,0.86078431372549,0.07071067811865475,0.6677574059927001
Q858_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.057692307692307696,0.07017543859649122,0.2725694444444444,0.33541666666666664,0.0,0.2725694444444444
Q858_C2,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.2465753424657534,0.17307692307692307,0.0821917808219178,0.560300925925926,0.43166666666666664,0.0,0.560300925925926
Q858_C3,Good,Not Applicable,0.06451612903225806,0.0,0.0,0.25,0.0,0.5576923076923077,0.2966101694915254,0.6730769230769231,0.0847457627118644,0.7871527777777778,0.7958333333333334,0.11322770341445956,0.7871527777777778
Q858_C4,Good,Not Applicable,0.10526315789473684,0.0,0.0,0.25,0.0,0.36538461538461536,0.41666666666666663,0.5769230769230769,0.11111111111111116,0.7202546296296297,0.5770833333333334,0.15430334996209188,0.7202546296296297
Q858_C5,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.07692307692307693,0.0357142857142857,0.18402777777777776,0.29375,0.0,0.18402777777777776
Q858_C6,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.33333333333333337,0.25,0.10256410256410253,0.5938657407407407,0.48999999999999994,0.0,0.5938657407407407
Q859_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.1298701298701299,0.08064516129032258,0.051948051948051965,0.29696969696969694,0.33424242424242423,0.0,0.29696969696969694
Q859_C2,Good,Not Applicable,0.15789473684210525,0.0,0.0,0.3,0.0,0.5645161290322581,0.4528301886792453,0.5806451612903226,0.1383647798742138,0.7076479076479076,0.7575757575757577,0.24494897427831777,0.7076479076479076
Q859_C3,Good,Not Applicable,0.046511627906976744,0.0,0.0,0.2,0.0,0.5483870967741935,0.27462686567164174,0.7419354838709677,0.06567164179104479,0.7900432900432901,0.8651515151515151,0.0772667409286256,0.7900432900432901
Q859_C4,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.3111111111111111,0.22580645161290322,0.06666666666666665,0.45916305916305916,0.5166666666666667,0.0,0.45916305916305916
Q859_C5,Good,Not Applicable,0.09090909090909091,0.0,0.0,0.2,0.0,0.1774193548387097,0.35526315789473684,0.43548387096774194,0.07894736842105265,0.6335497835497835,0.6924242424242425,0.15339299776947407,0.6335497835497835
Q859_C6,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.40384615384615385,0.3387096774193548,0.038461538461538436,0.528959928959929,0.5797402597402598,0.0,0.528959928959929
Q860_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q860_C2,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.12154696132596687,0.06547619047619048,0.03314917127071826,0.4645456835933026,0.35056689342403624,0.0,0.4645456835933026
Q860_C3,Dialogue,Not Applicable,0.14634146341463414,0.06,0.019230769230769232,0.2857142857142857,0.14285714285714285,0.48214285714285715,0.4764267990074442,0.5714285714285714,0.1042183622828784,0.7654664559426463,0.7289569160997732,0.4114755998989118,0.7654664559426463
Q860_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.02352941176470591,0.011904761904761904,0.0117647058823529,0.10674603174603173,0.3238095238095238,0.0,0.10674603174603173
Q860_C5,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.18947368421052635,0.10714285714285714,0.052631578947368474,0.5128839414553699,0.4414399092970522,0.0,0.5128839414553699
Q860_C6,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.06547619047619048,0.1693121693121693,0.09523809523809523,0.042328042328042326,0.5312890812890811,0.44547619047619047,0.0,0.5312890812890811
Q861_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.3076923076923077,0.25925925925925924,0.06593406593406592,0.43896103896103894,0.45757575757575747,0.0,0.43896103896103894
Q861_C2,Dialogue,Not Applicable,0.08333333333333333,0.0,0.0,0.18181818181818182,0.0,0.25925925925925924,0.4057971014492754,0.5185185185185185,0.08695652173913049,0.7054637281910009,0.859090909090909,0.12598815766974242,0.7054637281910009
Q861_C3,Good,Not Applicable,0.07142857142857142,0.0,0.0,0.09090909090909091,0.0,0.1111111111111111,0.3287671232876712,0.2222222222222222,0.1643835616438356,0.496969696969697,0.47575757575757566,0.1336306209562122,0.496969696969697
Q861_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.16666666666666666,0.053333333333333344,0.3301346801346801,0.6681818181818181,0.0,0.3301346801346801
Q861_C5,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.018518518518518517,0.03508771929824561,0.10606060606060605,0.2606060606060606,0.0,0.10606060606060605
Q861_C6,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
Q861_C7,Dialogue,Not Applicable,0.1111111111111111,0.0,0.0,0.18181818181818182,0.0,0.18518518518518517,0.3921568627450981,0.37037037037037035,0.13725490196078427,0.6555555555555554,0.6772727272727272,0.1781741612749496,0.6555555555555554
Q861_C8,Good,Not Applicable,0.18181818181818182,0.0,0.0,0.36363636363636365,0.0,0.35185185185185186,0.304635761589404,0.42592592592592593,0.07947019867549665,0.7671717171717171,0.7545454545454546,0.2760262237369417,0.7671717171717171
Q861_C9,Dialogue,Not Applicable,0.23076923076923078,0.0,0.0,0.5454545454545454,0.0,0.5370370370370371,0.367816091954023,0.5925925925925926,0.06896551724137934,0.8199494949494949,0.8545454545454546,0.3273268353539886,0.8199494949494949
Q861_C10,Potential,Not Applicable,0.043478260869565216,0.0,0.0,0.09090909090909091,0.0,0.2037037037037037,0.3309352517985612,0.42592592592592593,0.1007194244604317,0.6025252525252525,0.5939393939393939,0.0668153104781061,0.6025252525252525
Q862_C1,Good,Not Applicable,0.11538461538461539,0.0,0.0,0.23076923076923078,0.0,0.5178571428571429,0.47058823529411764,0.5357142857142857,0.0862745098039216,0.7333129833129834,0.6513369963369964,0.29848100289785456,0.7333129833129834
Q862_C2,Good,Not Applicable,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.14285714285714285,0.25,0.14285714285714285,0.140625,0.5170940170940171,0.453956043956044,0.6030226891555271,0.5170940170940171
Q862_C3,Good,Not Applicable,0.058823529411764705,0.0,0.0,0.07692307692307693,0.0,0.16964285714285715,0.36,0.24107142857142858,0.1333333333333333,0.5394790394790395,0.516062271062271,0.19069251784911842,0.5394790394790395
Q862_C4,Good,Not Applicable,0.15,0.0,0.0,0.23076923076923078,0.0,0.38392857142857145,0.4248704663212435,0.36607142857142855,0.10362694300518138,0.6763366263366264,0.6076678876678877,0.47304991679126607,0.6763366263366264
Q862_C5,Good,Not Applicable,0.16666666666666666,0.018867924528301886,0.0,0.5384615384615384,0.07142857142857142,0.8035714285714286,0.418848167539267,0.7142857142857143,0.0732984293193717,0.865079365079365,0.935897435897436,0.5128225940683708,0.865079365079365
Q862_C6,Good,Not Applicable,0.06666666666666667,0.0,0.0,0.07692307692307693,0.0,0.09821428571428571,0.25757575757575757,0.15178571428571427,0.12121212121212122,0.5333231583231584,0.4512820512820514,0.12309149097933272,0.5333231583231584
Q862_C7,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.32499999999999996,0.23214285714285715,0.03749999999999998,0.6096357346357346,0.43054945054945054,0.0,0.6096357346357346
Q862_C8,Good,Not Applicable,0.04,0.0,0.0,0.15384615384615385,0.0,0.5357142857142857,0.3731019522776573,0.7678571428571429,0.05206073752711493,0.7316341066341068,0.8256410256410256,0.39794191945684365,0.7316341066341068
Q863_C1,Good,Not Applicable,0.15625,0.027777777777777776,0.0,0.23809523809523808,0.047619047619047616,0.35714285714285715,0.4126984126984127,0.37142857142857144,0.1507936507936508,0.7048761423761424,0.687878787878788,0.2341464528954235,0.7048761423761424
Q863_C2,Potential,Not Applicable,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.15,0.2918918918918919,0.19285714285714287,0.07567567567567568,0.5718975468975469,0.5954545454545455,0.14433756729740646,0.5718975468975469
Q863_C3,Dialogue,Not Applicable,0.06976744186046512,0.022727272727272728,0.0,0.14285714285714285,0.047619047619047616,0.2571428571428571,0.4117647058823529,0.45,0.12418300653594772,0.6909632034632034,0.759090909090909,0.12247448713915891,0.6909632034632034
Q863_C4,Dialogue,Not Applicable,0.12,0.038461538461538464,0.0,0.14285714285714285,0.047619047619047616,0.2357142857142857,0.37037037037037035,0.2857142857142857,0.17592592592592593,0.5738906926406927,0.6031168831168832,0.23145502494313785,0.5738906926406927
Q863_C5,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.10738255033557043,0.05714285714285714,0.05369127516778527,0.3957251082251082,0.36363636363636365,0.0,0.3957251082251082
Q863_C6,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.1,0.024844720496894457,0.5142496392496393,0.5053463203463203,0.0,0.5142496392496393
Q863_C7,Good,Not Applicable,0.11428571428571428,0.05128205128205128,0.02564102564102564,0.19047619047619047,0.09523809523809523,0.35,0.4593639575971732,0.4642857142857143,0.16254416961130747,0.6528679653679654,0.7196969696969696,0.2608745973749755,0.6528679653679654
Q863_C8,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2,0.3981042654028436,0.3,0.08530805687203791,0.5538572538572538,0.5465800865800866,0.0,0.5538572538572538
Q863_C9,Potential,Not Applicable,0.13793103448275862,0.0,0.0,0.19047619047619047,0.0,0.2785714285714286,0.4,0.30714285714285716,0.09302325581395354,0.6265692640692639,0.6558441558441559,0.3689323936863109,0.6265692640692639
Q863_C10,Dialogue,Not Applicable,0.14285714285714285,0.045454545454545456,0.0,0.14285714285714285,0.047619047619047616,0.15714285714285714,0.2716049382716049,0.15714285714285714,0.2222222222222222,0.38515512265512264,0.4783441558441558,0.3535533905932738,0.38515512265512264
Q863_C11,Good,Not Applicable,0.041666666666666664,0.0,0.0,0.047619047619047616,0.0,0.12142857142857143,0.24242424242424243,0.14285714285714285,0.09696969696969693,0.4442219817219817,0.4239610389610389,0.10206207261596577,0.4442219817219817
Q863_C12,Dialogue,Not Applicable,0.038461538461538464,0.0,0.0,0.047619047619047616,0.0,0.1357142857142857,0.26519337016574585,0.17142857142857143,0.08839779005524862,0.5593253968253967,0.5161038961038962,0.08333333333333334,0.5593253968253967
Q863_C13,Dialogue,Not Applicable,0.06896551724137931,0.0,0.0,0.09523809523809523,0.0,0.19285714285714287,0.3451776649746193,0.24285714285714285,0.09137055837563457,0.5434343434343434,0.5107575757575757,0.19364916731037085,0.5434343434343434
Q863_C14,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.14193548387096777,0.07857142857142857,0.03870967741935483,0.24401154401154398,0.3621212121212121,0.0,0.24401154401154398
Q863_C15,Potential,Not Applicable,0.037037037037037035,0.0,0.0,0.047619047619047616,0.0,0.09285714285714286,0.24581005586592175,0.15714285714285714,0.06703910614525144,0.4993506493506494,0.6212121212121212,0.07715167498104596,0.4993506493506494
Q863_C16,Good,Not Applicable,0.02857142857142857,0.0,0.0,0.047619047619047616,0.0,0.21428571428571427,0.36363636363636365,0.3,0.06926406926406925,0.6637626262626264,0.6296969696969696,0.05270462766947299,0.6637626262626264
Q863_C17,Good,Not Applicable,0.09090909090909091,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.35497835497835495,0.29285714285714287,0.10389610389610393,0.7290917415917414,0.7174242424242424,0.1924500897298753,0.7290917415917414
Q863_C18,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.26815642458100564,0.17142857142857143,0.03351955307262566,0.45252525252525255,0.4356926406926407,0.0,0.45252525252525255
Q863_C19,Potential,Not Applicable,0.08333333333333333,0.041666666666666664,0.0,0.09523809523809523,0.047619047619047616,0.1357142857142857,0.327683615819209,0.20714285714285716,0.21468926553672318,0.5920995670995671,0.6333333333333333,0.18257418583505536,0.5920995670995671
Q863_C20,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.05,0.23728813559322037,0.15,0.04519774011299438,0.5001443001443001,0.6160606060606061,0.0,0.5001443001443001
Q863_C21,Dialogue,Not Applicable,0.13043478260869565,0.024390243902439025,0.0,0.42857142857142855,0.09523809523809523,0.6428571428571429,0.3626570915619389,0.7214285714285714,0.07181328545780974,0.795995670995671,0.8598484848484849,0.2930426312669157,0.795995670995671
Q863_C22,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.1282051282051282,0.07142857142857142,0.038461538461538436,0.3636904761904761,0.49090909090909085,0.0,0.3636904761904761
Q863_C23,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.35121951219512193,0.2571428571428571,0.06829268292682922,0.5822066822066821,0.5662121212121213,0.0,0.5822066822066821
Q863_C24,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.15,0.3656716417910447,0.35,0.03731343283582089,0.6192427521972976,0.5850649350649351,0.0,0.6192427521972976
Q863_C25,Potential,Not Applicable,0.05128205128205128,0.0,0.0,0.09523809523809523,0.0,0.38571428571428573,0.3935483870967742,0.4357142857142857,0.07741935483870965,0.6849539349539349,0.6699350649350649,0.0601929265428846,0.6849539349539349
Q863_C26,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.3157894736842105,0.2357142857142857,0.028708133971291905,0.5518638768638768,0.647012987012987,0.0,0.5518638768638768
Q863_C27,Potential,Not Applicable,0.10204081632653061,0.0,0.0,0.23809523809523808,0.0,0.5142857142857142,0.35730858468677495,0.55,0.04640371229698381,0.7530844155844156,0.7484848484848484,0.19380063324460367,0.7530844155844156
Q864_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.3047619047619048,0.1951219512195122,0.09523809523809523,0.5759259259259258,0.4764444444444445,0.0,0.5759259259259258
Q864_C2,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.3407407407407408,0.2804878048780488,0.059259259259259234,0.5817283950617285,0.5555555555555557,0.0,0.5817283950617285
Q864_C3,Dialogue,Not Applicable,0.07142857142857142,0.0,0.0,0.13333333333333333,0.0,0.2073170731707317,0.32978723404255317,0.3780487804878049,0.06382978723404253,0.6789417989417988,0.6084444444444445,0.12171612389003691,0.6789417989417988
Q864_C4,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.33043478260869563,0.23170731707317074,0.06956521739130439,0.49809523809523804,0.5031111111111113,0.0,0.49809523809523804
Q864_C5,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.32727272727272727,0.32926829268292684,0.048484848484848464,0.6292592592592592,0.7022222222222222,0.0,0.6292592592592592
Q864_C6,Bad,Not Applicable,0.058823529411764705,0.0,0.0,0.06666666666666667,0.0,0.06097560975609756,0.20618556701030932,0.12195121951219512,0.1030927835051546,0.36000000000000004,0.5266666666666666,0.09622504486493764,0.36000000000000004
Q864_C7,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.3207547169811321,0.4146341463414634,0.037735849056603765,0.6451515151515151,0.5757777777777778,0.0,0.6451515151515151
Q865_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0461538461538461,0.02459016393442623,0.03076923076923077,0.38675213675213677,0.47179487179487184,0.0,0.38675213675213677
Q866_C1,Good,Not Applicable,0.05555555555555555,0.0,0.0,0.08333333333333333,0.0,0.19480519480519481,0.36363636363636365,0.33766233766233766,0.08391608391608396,0.6314279155188245,0.565050505050505,0.0816496580927726,0.6314279155188245
Q866_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.27826086956521734,0.2077922077922078,0.05217391304347829,0.5395546372819099,0.3862121212121213,0.0,0.5395546372819099
Q866_C3,Good,Not Applicable,0.05,0.0,0.0,0.08333333333333333,0.0,0.24675324675324675,0.4057971014492754,0.36363636363636365,0.14492753623188404,0.7013774104683196,0.6618181818181817,0.08606629658238703,0.7013774104683196
Q866_C4,Good,Not Applicable,0.10344827586206896,0.0,0.0,0.25,0.0,0.38961038961038963,0.36283185840707965,0.5324675324675324,0.09734513274336287,0.7720844811753903,0.743030303030303,0.16151457061744964,0.7720844811753903
Q867_C1,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.026200873362445365,0.01327433628318584,0.017467248908296984,0.2051467051467051,0.34141414141414134,0.0,0.2051467051467051
Q868_C1,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.25688073394495414,0.1686746987951807,0.05504587155963303,0.37448979591836734,0.43095238095238103,0.0,0.37448979591836734
Q868_C2,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.13043478260869568,0.07228915662650602,0.06521739130434778,0.20935374149659866,0.29904761904761906,0.0,0.20935374149659866
Q868_C3,Good,Not Applicable,0.08695652173913043,0.0,0.0,0.125,0.0,0.26506024096385544,0.3555555555555555,0.2891566265060241,0.0888888888888889,0.6901360544217686,0.7904761904761904,0.33113308926626095,0.6901360544217686
Q868_C4,Dialogue,Not Applicable,0.034482758620689655,0.0,0.0,0.0625,0.0,0.1566265060240964,0.3373493975903614,0.3373493975903614,0.06024096385542166,0.6361678004535147,0.6880952380952381,0.11128297681493142,0.6361678004535147
Q868_C5,Good,Not Applicable,0.08,0.0,0.0,0.125,0.0,0.13253012048192772,0.3855421686746988,0.3855421686746988,0.06024096385542166,0.5790249433106576,0.5504761904761906,0.15789473684210523,0.5790249433106576
Q869_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.15068493150684936,0.08461538461538462,0.0547945205479452,0.20650037792894935,0.2833333333333333,0.0,0.20650037792894935
Q869_C2,Good,Not Applicable,0.16666666666666666,0.125,0.08695652173913043,0.2,0.15,0.2076923076923077,0.3563218390804598,0.23846153846153847,0.26436781609195403,0.6594293272864701,0.6126984126984127,0.3686048903872428,0.6594293272864701
Q869_C3,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.08695652173913049,0.046153846153846156,0.05797101449275366,0.196182917611489,0.2714285714285714,0.0,0.196182917611489
Q869_C4,Good,Not Applicable,0.15384615384615385,0.03333333333333333,0.0,0.2,0.05,0.3076923076923077,0.43349753694581283,0.3384615384615385,0.1576354679802956,0.6383093978332072,0.6122222222222222,0.3127716210856122,0.6383093978332072
Q869_C5,Dialogue,Not Applicable,0.13157894736842105,0.024390243902439025,0.0,0.25,0.05,0.4153846153846154,0.40273037542662116,0.45384615384615384,0.10238907849829348,0.7159611992945325,0.7393650793650794,0.2173913043478261,0.7159611992945325
Q870_C1,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03361344537815126,0.1384615384615384,0.07563025210084033,0.06153846153846154,0.45861258083480316,0.36055555555555563,0.0,0.45861258083480316
Q871_C1,Good,Not Applicable,0.125,0.0,0.0,0.2222222222222222,0.0,0.25333333333333335,0.43609022556390975,0.38666666666666666,0.13533834586466165,0.6449588477366255,0.8166666666666667,0.2581988897471611,0.6449588477366255
Q871_C2,Good,Not Applicable,0.06896551724137931,0.0,0.0,0.2222222222222222,0.0,0.30666666666666664,0.3319148936170213,0.52,0.07659574468085106,0.7525132275132276,0.7666666666666667,0.2151657414559676,0.7525132275132276
Q871_C3,Good,Not Applicable,0.1,0.0,0.0,0.2222222222222222,0.0,0.25333333333333335,0.45508982035928147,0.5066666666666667,0.09580838323353291,0.7578483245149913,0.7048148148148149,0.2581988897471611,0.7578483245149913
Q871_C4,Potential,Not Applicable,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.05333333333333334,0.10126582278481011,0.05333333333333334,0.10126582278481011,0.27283950617283953,0.39999999999999997,0.2581988897471611,0.27283950617283953
Q871_C5,Good,Not Applicable,0.11538461538461539,0.0,0.0,0.3333333333333333,0.0,0.5466666666666666,0.3405797101449275,0.6266666666666667,0.07246376811594202,0.8134920634920636,0.8522222222222222,0.39670776294437177,0.8134920634920636
Q871_C6,Good,Not Applicable,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.18666666666666668,0.4,0.38666666666666666,0.08275862068965523,0.6091269841269841,0.68,0.18257418583505533,0.6091269841269841
Q871_C7,Good,Not Applicable,0.045454545454545456,0.0,0.0,0.1111111111111111,0.0,0.22666666666666666,0.3728813559322034,0.44,0.06779661016949157,0.6432980599647266,0.6822222222222223,0.12524485821702988,0.6432980599647266
Q871_C8,Good,Not Applicable,0.06451612903225806,0.0,0.0,0.2222222222222222,0.0,0.5333333333333333,0.3443223443223443,0.6266666666666667,0.07326007326007322,0.7371693121693123,0.792962962962963,0.20672455764868075,0.7371693121693123
Q871_C9,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.10126582278481011,0.05333333333333334,0.025316455696202556,0.2673280423280423,0.18333333333333332,0.0,0.2673280423280423
Q871_C10,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.08,0.28865979381443296,0.18666666666666668,0.061855670103092786,0.4749118165784833,0.3999206349206349,0.0,0.4749118165784833
Q872_C1,Bad,Not Applicable,0.16666666666666666,0.0,0.0,0.2,0.0,0.3,0.4,0.3,0.4,0.5093434343434343,0.45777777777777773,0.31622776601683794,0.5093434343434343
Q872_C2,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.25,0.0714285714285714,0.5089225589225589,0.31,0.0,0.5089225589225589
Q872_C3,Good,Not Applicable,0.125,0.0,0.0,0.2,0.0,0.25,0.4375,0.35,0.21875,0.5909571909571911,0.4933333333333333,0.22360679774997896,0.5909571909571911
Q872_C4,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.075,0.36190476190476195,0.475,0.05714285714285716,0.5756421356421357,0.8400000000000001,0.0,0.5756421356421357
Q873_C1,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2857142857142857,0.3611111111111111,0.06593406593406592,0.59,0.5333333333333333,0.0,0.59
Q873_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.2222222222222222,0.07407407407407407,0.4344444444444444,0.3406666666666667,0.0,0.4344444444444444
Q873_C3,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.29032258064516125,0.25,0.06451612903225812,0.4344444444444444,0.48999999999999994,0.0,0.4344444444444444
Q873_C4,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.32478632478632474,0.5277777777777778,0.03418803418803418,0.6744444444444444,0.6,0.0,0.6744444444444444
Q874_C1,Good,Yes,0.375,0.0,0.0,0.42857142857142855,0.0,0.4772727272727273,0.4347826086956522,0.3409090909090909,0.2028985507246377,0.912962962962963,0.9166666666666666,0.7171371656006361,0.912962962962963
Q874_C2,Good,Yes,0.16666666666666666,0.0,0.0,0.2857142857142857,0.0,0.36363636363636365,0.4943820224719101,0.5,0.2247191011235955,0.8249999999999998,0.8722222222222222,0.35856858280031806,0.8249999999999998
Q874_C3,Bad,Not Applicable,0.1,0.0,0.0,0.14285714285714285,0.0,0.20454545454545456,0.32432432432432434,0.2727272727272727,0.2432432432432432,0.6486772486772486,0.5283333333333333,0.15811388300841897,0.6486772486772486
Q874_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.2727272727272727,0.20454545454545456,0.09090909090909094,0.591358024691358,0.3763888888888889,0.0,0.591358024691358
Q874_C5,Good,No,0.2,0.0,0.0,0.2857142857142857,0.0,0.4090909090909091,0.41025641025641024,0.36363636363636365,0.17948717948717952,0.8250000000000001,0.8722222222222223,0.5590169943749475,0.8250000000000001
Q874_C6,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.17910447761194026,0.13636363636363635,0.05970149253731338,0.4671296296296295,0.38666666666666666,0.0,0.4671296296296295
Q874_C7,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.09677419354838712,0.06818181818181818,0.06451612903225812,0.16435185185185186,0.40111111111111114,0.0,0.16435185185185186
Q875_C1,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.37209302325581395,0.3137254901960784,0.03488372093023251,0.5315035273368607,0.49166666666666664,0.0,0.5315035273368607
Q875_C2,Dialogue,Not Applicable,0.038461538461538464,0.0,0.0,0.058823529411764705,0.0,0.12745098039215685,0.4025157232704403,0.3137254901960784,0.10062893081761004,0.5443121693121692,0.44814814814814824,0.07071067811865474,0.5443121693121692
Q875_C3,Good,Not Applicable,0.03773584905660377,0.0,0.0,0.11764705882352941,0.0,0.20588235294117646,0.31016042780748665,0.5686274509803921,0.04278074866310155,0.6697089947089947,0.8407407407407408,0.06030226891555273,0.6697089947089947
Q875_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.3221476510067114,0.23529411764705882,0.06711409395973156,0.49792768959435624,0.4614814814814815,0.0,0.49792768959435624
Q875_C5,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.06862745098039216,0.3659574468085106,0.4215686274509804,0.03404255319148941,0.5539462081128748,0.4898148148148148,0.0,0.5539462081128748
Q875_C6,Dialogue,Not Applicable,0.04,0.0,0.0,0.058823529411764705,0.0,0.16666666666666666,0.3211678832116789,0.21568627450980393,0.11678832116788318,0.6222883597883597,0.7000000000000001,0.07453559924999299,0.6222883597883597
Q875_C7,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.28148148148148144,0.18627450980392157,0.0444444444444444,0.43970458553791886,0.34407407407407403,0.0,0.43970458553791886
Q875_C8,Dialogue,Not Applicable,0.08695652173913043,0.0,0.0,0.11764705882352941,0.0,0.17647058823529413,0.35761589403973515,0.2647058823529412,0.10596026490066224,0.5582671957671956,0.47275132275132276,0.15811388300841897,0.5582671957671956
Q875_C9,Good,Not Applicable,0.023809523809523808,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.30287206266318534,0.5686274509803921,0.031331592689295085,0.6893665490887712,0.8629629629629628,0.031943828249996996,0.6893665490887712
Q875_C10,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.25806451612903225,0.1568627450980392,0.09677419354838712,0.39122574955908285,0.4307407407407407,0.0,0.39122574955908285
